year,month,country,iso3c,sex,category,value
2020,11,białoruś,BLR,m,convicted,20
2020,11,bułgaria,BGR,m,convicted,31
2020,11,chiny,CHN,m,convicted,7
2020,11,czechy,CZE,m,convicted,4
2020,11,dania,DNK,m,convicted,1
2020,11,estonia,EST,m,convicted,1
2020,11,francja,FRA,m,convicted,1
2020,11,gruzja,GEO,m,convicted,40
2020,11,holandia,NLD,m,convicted,3
2020,11,indie,IND,m,convicted,2
2020,11,izrael,ISR,m,convicted,2
2020,11,kazachstan,KAZ,m,convicted,1
2020,11,kirgistan,KGZ,m,convicted,1
2020,11,korea południowa,KOR,m,convicted,1
2020,11,libia,LBY,m,convicted,2
2020,11,litwa,LTU,m,convicted,12
2020,11,łotwa,LVA,m,convicted,7
2020,11,macedonia,MKD,m,convicted,1
2020,11,maroko,MAR,m,convicted,1
2020,11,meksyk,MEX,m,convicted,1
2020,11,mołdawia,MDA,m,convicted,16
2020,11,niemcy,DEU,m,convicted,18
2020,11,nigeria,NGA,m,convicted,8
2020,11,norwegia,NOR,m,convicted,2
2020,11,nowa zelandia,NZL,m,convicted,1
2020,11,pakistan,PAK,m,convicted,1
2020,11,palestyna,PSE,m,convicted,1
2020,11,portugalia,PRT,m,convicted,1
2020,11,rosja,RUS,m,convicted,46
2020,11,rumunia,ROU,m,convicted,24
2020,11,serbia,SRB,m,convicted,7
2020,11,słowacja,SVK,m,convicted,7
2020,11,słowenia,SVN,m,convicted,1
2020,11,syria,SYR,m,convicted,1
2020,11,tanzania,TZA,m,convicted,1
2020,11,tunezja,TUN,m,convicted,1
2020,11,turcja,TUR,m,convicted,3
2020,11,turkmenistan,TKM,m,convicted,2
2020,11,ukraina,UKR,m,convicted,238
2020,11,węgry,HUN,m,convicted,1
2020,11,wielka brytania,GBR,m,convicted,2
2020,11,wietnam,VNM,m,convicted,16
2020,11,włochy,ITA,m,convicted,3
2020,11,bezpaństwowiec,,m,convicted,7
2020,11,nieustalone,,m,convicted,14
2020,11,białoruś,BLR,m,punished,1
2020,11,gruzja,GEO,m,punished,1
2020,11,ukraina,UKR,m,punished,5
2020,11,nieustalone,,m,punished,1
2020,11,brazylia,BRA,k,temporary,1
2020,11,bułgaria,BGR,k,temporary,2
2020,11,chiny,CHN,k,temporary,1
2020,11,hiszpania,ESP,k,temporary,2
2020,11,litwa,LTU,k,temporary,1
2020,11,nigeria,NGA,k,temporary,1
2020,11,rosja,RUS,k,temporary,1
2020,11,rumunia,ROU,k,temporary,1
2020,11,słowacja,SVK,k,temporary,1
2020,11,ukraina,UKR,k,temporary,14
2020,11,wietnam,VNM,k,temporary,3
2020,11,armenia,ARM,k,convicted,2
2020,11,białoruś,BLR,k,convicted,2
2020,11,brazylia,BRA,k,convicted,1
2020,11,bułgaria,BGR,k,convicted,2
2020,11,gruzja,GEO,k,convicted,1
2020,11,holandia,NLD,k,convicted,1
2020,11,kongo,COG,k,convicted,1
2020,11,rosja,RUS,k,convicted,2
2020,11,rumunia,ROU,k,convicted,3
2020,11,słowacja,SVK,k,convicted,1
2020,11,ukraina,UKR,k,convicted,11
2020,11,wielka brytania,GBR,k,convicted,1
2020,11,wietnam,VNM,k,convicted,1
2020,11,włochy,ITA,k,convicted,2
2020,11,nieustalone,,k,convicted,1
2020,12,armenia,ARM,m,temporary,10
2020,12,australia,AUS,m,temporary,1
2020,12,bangladesz,BGD,m,temporary,2
2020,12,białoruś,BLR,m,temporary,31
2020,12,bułgaria,BGR,m,temporary,25
2020,12,chiny,CHN,m,temporary,8
2020,12,czechy,CZE,m,temporary,9
2020,12,egipt,EGY,m,temporary,2
2020,12,estonia,EST,m,temporary,1
2020,12,francja,FRA,m,temporary,1
2020,12,grecja,GRC,m,temporary,1
2020,12,gruzja,GEO,m,temporary,57
2020,12,hiszpania,ESP,m,temporary,1
2020,12,holandia,NLD,m,temporary,3
2020,12,indie,IND,m,temporary,9
2020,12,irak,IRQ,m,temporary,3
2020,12,iran,IRN,m,temporary,2
2020,12,jordania,JOR,m,temporary,1
2020,12,kamerun,CMR,m,temporary,3
2020,12,kanada,CAN,m,temporary,1
2020,12,kazachstan,KAZ,m,temporary,3
2020,12,kirgistan,KGZ,m,temporary,1
2020,12,kolumbia,COL,m,temporary,4
2020,12,kosowo,XKX,m,temporary,1
2020,12,liban,LBN,m,temporary,1
2020,12,litwa,LTU,m,temporary,21
2020,12,łotwa,LVA,m,temporary,5
2020,12,mołdawia,MDA,m,temporary,25
2020,12,mongolia,MNG,m,temporary,1
2020,12,niemcy,DEU,m,temporary,9
2020,12,nigeria,NGA,m,temporary,12
2020,12,norwegia,NOR,m,temporary,2
2020,12,pakistan,PAK,m,temporary,2
2020,12,panama,PAN,m,temporary,1
2020,12,portugalia,PRT,m,temporary,1
2020,12,republika bośni i hercegowiny,BIH,m,temporary,1
2020,12,rosja,RUS,m,temporary,19
2020,12,rumunia,ROU,m,temporary,16
2020,12,serbia,SRB,m,temporary,2
2020,12,słowacja,SVK,m,temporary,3
2020,12,słowenia,SVN,m,temporary,1
2020,12,stany zjednoczone ameryki,USA,m,temporary,2
2020,12,syria,SYR,m,temporary,2
2020,12,szwecja,SWE,m,temporary,2
2020,12,tajwan,TWN,m,temporary,1
2020,12,turcja,TUR,m,temporary,4
2020,12,ukraina,UKR,m,temporary,212
2020,12,uzbekistan,UZB,m,temporary,1
2020,12,węgry,HUN,m,temporary,2
2020,12,wielka brytania,GBR,m,temporary,3
2020,12,wietnam,VNM,m,temporary,32
2020,12,włochy,ITA,m,temporary,2
2020,12,zimbabwe,ZWE,m,temporary,1
2020,12,bezpaństwowiec,,m,temporary,1
2020,12,nieustalone,,m,temporary,1
2020,12,albania,ALB,m,convicted,1
2020,12,algieria,DZA,m,convicted,1
2020,12,arabia saudyjska,SAU,m,convicted,1
2020,12,armenia,ARM,m,convicted,22
2020,12,austria,AUT,m,convicted,1
2020,12,azerbejdżan,AZE,m,convicted,3
2020,12,belgia,BEL,m,convicted,2
2020,12,białoruś,BLR,m,convicted,22
2020,12,bułgaria,BGR,m,convicted,31
2020,12,chiny,CHN,m,convicted,7
2020,12,czechy,CZE,m,convicted,3
2020,12,dania,DNK,m,convicted,1
2020,12,egipt,EGY,m,convicted,1
2020,12,estonia,EST,m,convicted,1
2020,12,francja,FRA,m,convicted,1
2020,12,gruzja,GEO,m,convicted,46
2020,12,holandia,NLD,m,convicted,3
2020,12,indie,IND,m,convicted,2
2020,12,izrael,ISR,m,convicted,2
2020,12,jordania,JOR,m,convicted,1
2020,12,kazachstan,KAZ,m,convicted,1
2020,12,kirgistan,KGZ,m,convicted,1
2020,12,korea południowa,KOR,m,convicted,1
2020,12,kostaryka,CRI,m,convicted,1
2020,12,libia,LBY,m,convicted,2
2020,12,litwa,LTU,m,convicted,14
2020,12,łotwa,LVA,m,convicted,7
2020,12,macedonia,MKD,m,convicted,1
2020,12,maroko,MAR,m,convicted,1
2020,12,mołdawia,MDA,m,convicted,16
2020,12,niemcy,DEU,m,convicted,17
2020,12,nigeria,NGA,m,convicted,10
2020,12,norwegia,NOR,m,convicted,2
2020,12,nowa zelandia,NZL,m,convicted,1
2020,12,pakistan,PAK,m,convicted,1
2020,12,palestyna,PSE,m,convicted,1
2020,12,portugalia,PRT,m,convicted,1
2020,12,rosja,RUS,m,convicted,47
2020,12,rumunia,ROU,m,convicted,28
2020,12,serbia,SRB,m,convicted,7
2020,12,słowacja,SVK,m,convicted,7
2020,12,słowenia,SVN,m,convicted,1
2020,12,syria,SYR,m,convicted,2
2020,12,tanzania,TZA,m,convicted,1
2020,12,tunezja,TUN,m,convicted,1
2020,12,turcja,TUR,m,convicted,1
2020,12,turkmenistan,TKM,m,convicted,2
2020,12,ukraina,UKR,m,convicted,252
2020,12,uzbekistan,UZB,m,convicted,1
2020,12,węgry,HUN,m,convicted,1
2020,12,wielka brytania,GBR,m,convicted,2
2020,12,wietnam,VNM,m,convicted,20
2020,12,włochy,ITA,m,convicted,3
2020,12,bezpaństwowiec,,m,convicted,8
2020,12,nieustalone,,m,convicted,17
2020,12,ukraina,UKR,m,punished,3
2020,12,białoruś,BLR,k,temporary,1
2020,12,brazylia,BRA,k,temporary,1
2020,12,bułgaria,BGR,k,temporary,1
2020,12,gruzja,GEO,k,temporary,1
2020,12,kazachstan,KAZ,k,temporary,1
2020,12,litwa,LTU,k,temporary,1
2020,12,nigeria,NGA,k,temporary,1
2020,12,rosja,RUS,k,temporary,1
2020,12,rumunia,ROU,k,temporary,2
2020,12,słowacja,SVK,k,temporary,1
2020,12,ukraina,UKR,k,temporary,13
2020,12,wietnam,VNM,k,temporary,3
2020,12,armenia,ARM,k,convicted,2
2020,12,białoruś,BLR,k,convicted,2
2020,12,brazylia,BRA,k,convicted,1
2020,12,bułgaria,BGR,k,convicted,2
2020,12,gruzja,GEO,k,convicted,1
2020,12,hiszpania,ESP,k,convicted,2
2020,12,holandia,NLD,k,convicted,1
2020,12,kongo,COG,k,convicted,1
2020,12,rosja,RUS,k,convicted,2
2020,12,rumunia,ROU,k,convicted,3
2020,12,słowacja,SVK,k,convicted,1
2020,12,stany zjednoczone ameryki,USA,k,convicted,1
2020,12,ukraina,UKR,k,convicted,14
2020,12,wielka brytania,GBR,k,convicted,1
2020,12,wietnam,VNM,k,convicted,1
2020,12,włochy,ITA,k,convicted,2
2020,12,nieustalone,,k,convicted,1
2021,1,armenia,ARM,m,temporary,9
2021,1,australia,AUS,m,temporary,1
2021,1,bangladesz,BGD,m,temporary,2
2021,1,białoruś,BLR,m,temporary,30
2021,1,bułgaria,BGR,m,temporary,22
2021,1,chiny,CHN,m,temporary,8
2021,1,czechy,CZE,m,temporary,7
2021,1,egipt,EGY,m,temporary,2
2021,1,estonia,EST,m,temporary,1
2021,1,francja,FRA,m,temporary,1
2021,1,grecja,GRC,m,temporary,1
2021,1,gruzja,GEO,m,temporary,62
2021,1,hiszpania,ESP,m,temporary,1
2021,1,holandia,NLD,m,temporary,3
2021,1,indie,IND,m,temporary,9
2021,1,irak,IRQ,m,temporary,3
2021,1,iran,IRN,m,temporary,2
2021,1,jordania,JOR,m,temporary,1
2021,1,kamerun,CMR,m,temporary,3
2021,1,kanada,CAN,m,temporary,1
2021,1,kazachstan,KAZ,m,temporary,3
2021,1,kirgistan,KGZ,m,temporary,1
2021,1,kolumbia,COL,m,temporary,4
2021,1,kosowo,XKX,m,temporary,1
2021,1,liban,LBN,m,temporary,1
2021,1,litwa,LTU,m,temporary,16
2021,1,łotwa,LVA,m,temporary,6
2021,1,maroko,MAR,m,temporary,1
2021,1,mołdawia,MDA,m,temporary,25
2021,1,mongolia,MNG,m,temporary,1
2021,1,niemcy,DEU,m,temporary,10
2021,1,nigeria,NGA,m,temporary,12
2021,1,norwegia,NOR,m,temporary,3
2021,1,pakistan,PAK,m,temporary,2
2021,1,panama,PAN,m,temporary,1
2021,1,rosja,RUS,m,temporary,17
2021,1,rumunia,ROU,m,temporary,15
2021,1,serbia,SRB,m,temporary,2
2021,1,słowacja,SVK,m,temporary,3
2021,1,słowenia,SVN,m,temporary,1
2021,1,sri lanka,LKA,m,temporary,1
2021,1,stany zjednoczone ameryki,USA,m,temporary,2
2021,1,syria,SYR,m,temporary,2
2021,1,szwajcaria,CHE,m,temporary,1
2021,1,szwecja,SWE,m,temporary,2
2021,1,tajwan,TWN,m,temporary,1
2021,1,turcja,TUR,m,temporary,4
2021,1,turkmenistan,TKM,m,temporary,1
2021,1,ukraina,UKR,m,temporary,208
2021,1,uzbekistan,UZB,m,temporary,1
2021,1,węgry,HUN,m,temporary,2
2021,1,wielka brytania,GBR,m,temporary,3
2021,1,wietnam,VNM,m,temporary,34
2021,1,włochy,ITA,m,temporary,3
2021,1,zimbabwe,ZWE,m,temporary,1
2021,1,bezpaństwowiec,,m,temporary,1
2021,1,nieustalone,,m,temporary,2
2021,1,albania,ALB,m,convicted,1
2021,1,algieria,DZA,m,convicted,1
2021,1,arabia saudyjska,SAU,m,convicted,1
2021,1,armenia,ARM,m,convicted,21
2021,1,austria,AUT,m,convicted,1
2021,1,azerbejdżan,AZE,m,convicted,3
2021,1,belgia,BEL,m,convicted,2
2021,1,białoruś,BLR,m,convicted,24
2021,1,bułgaria,BGR,m,convicted,35
2021,1,chiny,CHN,m,convicted,7
2021,1,czechy,CZE,m,convicted,2
2021,1,dania,DNK,m,convicted,1
2021,1,egipt,EGY,m,convicted,1
2021,1,estonia,EST,m,convicted,1
2021,1,francja,FRA,m,convicted,1
2021,1,gruzja,GEO,m,convicted,45
2021,1,holandia,NLD,m,convicted,3
2021,1,indie,IND,m,convicted,3
2021,1,izrael,ISR,m,convicted,2
2021,1,jordania,JOR,m,convicted,1
2021,1,kazachstan,KAZ,m,convicted,1
2021,1,kirgistan,KGZ,m,convicted,1
2021,1,korea południowa,KOR,m,convicted,1
2021,1,kostaryka,CRI,m,convicted,1
2021,1,libia,LBY,m,convicted,2
2021,1,litwa,LTU,m,convicted,13
2021,1,łotwa,LVA,m,convicted,7
2021,1,macedonia,MKD,m,convicted,1
2021,1,maroko,MAR,m,convicted,1
2021,1,mołdawia,MDA,m,convicted,16
2021,1,niemcy,DEU,m,convicted,16
2021,1,nigeria,NGA,m,convicted,10
2021,1,norwegia,NOR,m,convicted,3
2021,1,nowa zelandia,NZL,m,convicted,1
2021,1,pakistan,PAK,m,convicted,1
2021,1,palestyna,PSE,m,convicted,1
2021,1,portugalia,PRT,m,convicted,1
2021,1,rosja,RUS,m,convicted,47
2021,1,rumunia,ROU,m,convicted,26
2021,1,serbia,SRB,m,convicted,5
2021,1,słowacja,SVK,m,convicted,6
2021,1,słowenia,SVN,m,convicted,1
2021,1,syria,SYR,m,convicted,2
2021,1,tanzania,TZA,m,convicted,1
2021,1,tunezja,TUN,m,convicted,1
2021,1,turcja,TUR,m,convicted,1
2021,1,turkmenistan,TKM,m,convicted,2
2021,1,ukraina,UKR,m,convicted,247
2021,1,uzbekistan,UZB,m,convicted,1
2021,1,węgry,HUN,m,convicted,1
2021,1,wielka brytania,GBR,m,convicted,2
2021,1,wietnam,VNM,m,convicted,20
2021,1,włochy,ITA,m,convicted,3
2021,1,bezpaństwowiec,,m,convicted,9
2021,1,nieustalone,,m,convicted,18
2021,1,białoruś,BLR,m,punished,1
2021,1,rumunia,ROU,m,punished,1
2021,1,ukraina,UKR,m,punished,6
2021,1,białoruś,BLR,k,temporary,1
2021,1,bułgaria,BGR,k,temporary,1
2021,1,gruzja,GEO,k,temporary,1
2021,1,kazachstan,KAZ,k,temporary,1
2021,1,litwa,LTU,k,temporary,1
2021,1,nigeria,NGA,k,temporary,1
2021,1,rosja,RUS,k,temporary,1
2021,1,rumunia,ROU,k,temporary,2
2021,1,słowacja,SVK,k,temporary,2
2021,1,ukraina,UKR,k,temporary,13
2021,1,wietnam,VNM,k,temporary,3
2021,1,armenia,ARM,k,convicted,2
2021,1,białoruś,BLR,k,convicted,2
2021,1,brazylia,BRA,k,convicted,2
2021,1,bułgaria,BGR,k,convicted,2
2021,1,gruzja,GEO,k,convicted,1
2021,1,hiszpania,ESP,k,convicted,2
2021,1,holandia,NLD,k,convicted,1
2021,1,kongo,COG,k,convicted,1
2021,1,rosja,RUS,k,convicted,2
2021,1,rumunia,ROU,k,convicted,2
2021,1,słowacja,SVK,k,convicted,1
2021,1,stany zjednoczone ameryki,USA,k,convicted,1
2021,1,ukraina,UKR,k,convicted,14
2021,1,wielka brytania,GBR,k,convicted,1
2021,1,wietnam,VNM,k,convicted,1
2021,1,włochy,ITA,k,convicted,2
2021,2,armenia,ARM,m,temporary,8
2021,2,australia,AUS,m,temporary,1
2021,2,azerbejdżan,AZE,m,temporary,1
2021,2,bangladesz,BGD,m,temporary,2
2021,2,białoruś,BLR,m,temporary,40
2021,2,bułgaria,BGR,m,temporary,18
2021,2,chiny,CHN,m,temporary,9
2021,2,czechy,CZE,m,temporary,8
2021,2,egipt,EGY,m,temporary,2
2021,2,estonia,EST,m,temporary,1
2021,2,francja,FRA,m,temporary,1
2021,2,grecja,GRC,m,temporary,1
2021,2,gruzja,GEO,m,temporary,73
2021,2,hiszpania,ESP,m,temporary,1
2021,2,holandia,NLD,m,temporary,3
2021,2,indie,IND,m,temporary,10
2021,2,irak,IRQ,m,temporary,3
2021,2,iran,IRN,m,temporary,2
2021,2,jordania,JOR,m,temporary,1
2021,2,kamerun,CMR,m,temporary,3
2021,2,kanada,CAN,m,temporary,1
2021,2,kazachstan,KAZ,m,temporary,3
2021,2,kirgistan,KGZ,m,temporary,1
2021,2,kolumbia,COL,m,temporary,4
2021,2,liban,LBN,m,temporary,1
2021,2,litwa,LTU,m,temporary,17
2021,2,łotwa,LVA,m,temporary,4
2021,2,maroko,MAR,m,temporary,1
2021,2,mołdawia,MDA,m,temporary,23
2021,2,mongolia,MNG,m,temporary,1
2021,2,niemcy,DEU,m,temporary,10
2021,2,nigeria,NGA,m,temporary,12
2021,2,norwegia,NOR,m,temporary,3
2021,2,pakistan,PAK,m,temporary,2
2021,2,panama,PAN,m,temporary,1
2021,2,rosja,RUS,m,temporary,19
2021,2,rumunia,ROU,m,temporary,18
2021,2,serbia,SRB,m,temporary,2
2021,2,słowacja,SVK,m,temporary,4
2021,2,słowenia,SVN,m,temporary,1
2021,2,sri lanka,LKA,m,temporary,1
2021,2,stany zjednoczone ameryki,USA,m,temporary,2
2021,2,szwajcaria,CHE,m,temporary,1
2021,2,szwecja,SWE,m,temporary,2
2021,2,tajwan,TWN,m,temporary,1
2021,2,turcja,TUR,m,temporary,3
2021,2,turkmenistan,TKM,m,temporary,1
2021,2,ukraina,UKR,m,temporary,228
2021,2,uzbekistan,UZB,m,temporary,1
2021,2,węgry,HUN,m,temporary,2
2021,2,wielka brytania,GBR,m,temporary,3
2021,2,wietnam,VNM,m,temporary,37
2021,2,włochy,ITA,m,temporary,3
2021,2,zimbabwe,ZWE,m,temporary,1
2021,2,bezpaństwowiec,,m,temporary,1
2021,2,nieustalone,,m,temporary,4
2021,2,albania,ALB,m,convicted,1
2021,2,algieria,DZA,m,convicted,1
2021,2,arabia saudyjska,SAU,m,convicted,1
2021,2,armenia,ARM,m,convicted,20
2021,2,austria,AUT,m,convicted,1
2021,2,azerbejdżan,AZE,m,convicted,3
2021,2,belgia,BEL,m,convicted,2
2021,2,białoruś,BLR,m,convicted,19
2021,2,bułgaria,BGR,m,convicted,34
2021,2,chiny,CHN,m,convicted,7
2021,2,czechy,CZE,m,convicted,3
2021,2,dania,DNK,m,convicted,1
2021,2,egipt,EGY,m,convicted,1
2021,2,estonia,EST,m,convicted,1
2021,2,gruzja,GEO,m,convicted,44
2021,2,holandia,NLD,m,convicted,3
2021,2,indie,IND,m,convicted,3
2021,2,izrael,ISR,m,convicted,2
2021,2,jordania,JOR,m,convicted,1
2021,2,kirgistan,KGZ,m,convicted,1
2021,2,korea południowa,KOR,m,convicted,1
2021,2,kostaryka,CRI,m,convicted,1
2021,2,libia,LBY,m,convicted,2
2021,2,litwa,LTU,m,convicted,11
2021,2,łotwa,LVA,m,convicted,8
2021,2,macedonia,MKD,m,convicted,1
2021,2,maroko,MAR,m,convicted,1
2021,2,mołdawia,MDA,m,convicted,17
2021,2,niemcy,DEU,m,convicted,18
2021,2,nigeria,NGA,m,convicted,10
2021,2,norwegia,NOR,m,convicted,2
2021,2,nowa zelandia,NZL,m,convicted,1
2021,2,pakistan,PAK,m,convicted,1
2021,2,palestyna,PSE,m,convicted,1
2021,2,peru,PER,m,convicted,1
2021,2,portugalia,PRT,m,convicted,1
2021,2,rosja,RUS,m,convicted,48
2021,2,rumunia,ROU,m,convicted,24
2021,2,serbia,SRB,m,convicted,4
2021,2,słowacja,SVK,m,convicted,5
2021,2,słowenia,SVN,m,convicted,1
2021,2,syria,SYR,m,convicted,2
2021,2,szwecja,SWE,m,convicted,1
2021,2,tanzania,TZA,m,convicted,1
2021,2,tunezja,TUN,m,convicted,1
2021,2,turcja,TUR,m,convicted,1
2021,2,turkmenistan,TKM,m,convicted,2
2021,2,ukraina,UKR,m,convicted,238
2021,2,uzbekistan,UZB,m,convicted,1
2021,2,węgry,HUN,m,convicted,1
2021,2,wielka brytania,GBR,m,convicted,2
2021,2,wietnam,VNM,m,convicted,18
2021,2,włochy,ITA,m,convicted,3
2021,2,bezpaństwowiec,,m,convicted,9
2021,2,nieustalone,,m,convicted,13
2021,2,azerbejdżan,AZE,m,punished,1
2021,2,ukraina,UKR,m,punished,5
2021,2,białoruś,BLR,k,temporary,1
2021,2,bułgaria,BGR,k,temporary,2
2021,2,czechy,CZE,k,temporary,2
2021,2,gruzja,GEO,k,temporary,1
2021,2,kazachstan,KAZ,k,temporary,1
2021,2,litwa,LTU,k,temporary,1
2021,2,nigeria,NGA,k,temporary,1
2021,2,rumunia,ROU,k,temporary,2
2021,2,słowacja,SVK,k,temporary,2
2021,2,ukraina,UKR,k,temporary,11
2021,2,wietnam,VNM,k,temporary,2
2021,2,armenia,ARM,k,convicted,1
2021,2,białoruś,BLR,k,convicted,2
2021,2,brazylia,BRA,k,convicted,2
2021,2,bułgaria,BGR,k,convicted,2
2021,2,gruzja,GEO,k,convicted,1
2021,2,hiszpania,ESP,k,convicted,2
2021,2,holandia,NLD,k,convicted,1
2021,2,kongo,COG,k,convicted,1
2021,2,rosja,RUS,k,convicted,2
2021,2,rumunia,ROU,k,convicted,2
2021,2,słowacja,SVK,k,convicted,1
2021,2,stany zjednoczone ameryki,USA,k,convicted,1
2021,2,ukraina,UKR,k,convicted,12
2021,2,wielka brytania,GBR,k,convicted,1
2021,2,wietnam,VNM,k,convicted,1
2021,2,włochy,ITA,k,convicted,2
2021,2,ukraina,UKR,k,punished,2
2021,3,armenia,ARM,m,temporary,5
2021,3,australia,AUS,m,temporary,1
2021,3,azerbejdżan,AZE,m,temporary,1
2021,3,bangladesz,BGD,m,temporary,2
2021,3,białoruś,BLR,m,temporary,44
2021,3,bułgaria,BGR,m,temporary,17
2021,3,chiny,CHN,m,temporary,9
2021,3,czechy,CZE,m,temporary,7
2021,3,dania,DNK,m,temporary,2
2021,3,egipt,EGY,m,temporary,2
2021,3,estonia,EST,m,temporary,1
2021,3,francja,FRA,m,temporary,1
2021,3,grecja,GRC,m,temporary,1
2021,3,gruzja,GEO,m,temporary,58
2021,3,hiszpania,ESP,m,temporary,1
2021,3,holandia,NLD,m,temporary,3
2021,3,indie,IND,m,temporary,8
2021,3,irak,IRQ,m,temporary,1
2021,3,iran,IRN,m,temporary,2
2021,3,jordania,JOR,m,temporary,1
2021,3,kamerun,CMR,m,temporary,4
2021,3,kanada,CAN,m,temporary,1
2021,3,kazachstan,KAZ,m,temporary,4
2021,3,kirgistan,KGZ,m,temporary,1
2021,3,kolumbia,COL,m,temporary,4
2021,3,liban,LBN,m,temporary,1
2021,3,litwa,LTU,m,temporary,18
2021,3,łotwa,LVA,m,temporary,6
2021,3,maroko,MAR,m,temporary,1
2021,3,mołdawia,MDA,m,temporary,28
2021,3,mongolia,MNG,m,temporary,1
2021,3,niemcy,DEU,m,temporary,11
2021,3,nigeria,NGA,m,temporary,14
2021,3,norwegia,NOR,m,temporary,3
2021,3,pakistan,PAK,m,temporary,2
2021,3,panama,PAN,m,temporary,1
2021,3,rosja,RUS,m,temporary,20
2021,3,rumunia,ROU,m,temporary,17
2021,3,serbia,SRB,m,temporary,2
2021,3,słowacja,SVK,m,temporary,6
2021,3,sri lanka,LKA,m,temporary,1
2021,3,stany zjednoczone ameryki,USA,m,temporary,1
2021,3,szwecja,SWE,m,temporary,1
2021,3,tadżykistan,TJK,m,temporary,1
2021,3,tajwan,TWN,m,temporary,1
2021,3,turcja,TUR,m,temporary,3
2021,3,turkmenistan,TKM,m,temporary,2
2021,3,ukraina,UKR,m,temporary,225
2021,3,uzbekistan,UZB,m,temporary,1
2021,3,węgry,HUN,m,temporary,2
2021,3,wielka brytania,GBR,m,temporary,2
2021,3,wietnam,VNM,m,temporary,35
2021,3,włochy,ITA,m,temporary,4
2021,3,zimbabwe,ZWE,m,temporary,1
2021,3,bezpaństwowiec,,m,temporary,2
2021,3,nieustalone,,m,temporary,4
2021,3,albania,ALB,m,convicted,1
2021,3,algieria,DZA,m,convicted,2
2021,3,arabia saudyjska,SAU,m,convicted,1
2021,3,armenia,ARM,m,convicted,19
2021,3,austria,AUT,m,convicted,1
2021,3,azerbejdżan,AZE,m,convicted,3
2021,3,belgia,BEL,m,convicted,2
2021,3,białoruś,BLR,m,convicted,25
2021,3,bułgaria,BGR,m,convicted,35
2021,3,chiny,CHN,m,convicted,7
2021,3,czechy,CZE,m,convicted,4
2021,3,dania,DNK,m,convicted,1
2021,3,egipt,EGY,m,convicted,1
2021,3,estonia,EST,m,convicted,1
2021,3,gruzja,GEO,m,convicted,47
2021,3,holandia,NLD,m,convicted,3
2021,3,indie,IND,m,convicted,5
2021,3,izrael,ISR,m,convicted,2
2021,3,jordania,JOR,m,convicted,1
2021,3,kirgistan,KGZ,m,convicted,1
2021,3,korea południowa,KOR,m,convicted,1
2021,3,kostaryka,CRI,m,convicted,1
2021,3,libia,LBY,m,convicted,2
2021,3,litwa,LTU,m,convicted,13
2021,3,łotwa,LVA,m,convicted,8
2021,3,macedonia,MKD,m,convicted,1
2021,3,maroko,MAR,m,convicted,1
2021,3,mołdawia,MDA,m,convicted,19
2021,3,niemcy,DEU,m,convicted,18
2021,3,nigeria,NGA,m,convicted,11
2021,3,norwegia,NOR,m,convicted,2
2021,3,pakistan,PAK,m,convicted,1
2021,3,palestyna,PSE,m,convicted,1
2021,3,portugalia,PRT,m,convicted,2
2021,3,rosja,RUS,m,convicted,52
2021,3,rumunia,ROU,m,convicted,26
2021,3,serbia,SRB,m,convicted,4
2021,3,słowacja,SVK,m,convicted,5
2021,3,słowenia,SVN,m,convicted,1
2021,3,syria,SYR,m,convicted,2
2021,3,szwecja,SWE,m,convicted,1
2021,3,tanzania,TZA,m,convicted,1
2021,3,tunezja,TUN,m,convicted,1
2021,3,turcja,TUR,m,convicted,1
2021,3,turkmenistan,TKM,m,convicted,2
2021,3,ukraina,UKR,m,convicted,244
2021,3,uzbekistan,UZB,m,convicted,1
2021,3,węgry,HUN,m,convicted,1
2021,3,wielka brytania,GBR,m,convicted,2
2021,3,wietnam,VNM,m,convicted,20
2021,3,włochy,ITA,m,convicted,3
2021,3,bezpaństwowiec,,m,convicted,9
2021,3,nieustalone,,m,convicted,15
2021,3,ukraina,UKR,m,punished,12
2021,3,białoruś,BLR,k,temporary,1
2021,3,bułgaria,BGR,k,temporary,1
2021,3,czechy,CZE,k,temporary,2
2021,3,gruzja,GEO,k,temporary,1
2021,3,kazachstan,KAZ,k,temporary,1
2021,3,litwa,LTU,k,temporary,1
2021,3,nigeria,NGA,k,temporary,2
2021,3,rumunia,ROU,k,temporary,3
2021,3,słowacja,SVK,k,temporary,2
2021,3,stany zjednoczone ameryki,USA,k,temporary,1
2021,3,ukraina,UKR,k,temporary,9
2021,3,wietnam,VNM,k,temporary,2
2021,3,armenia,ARM,k,convicted,1
2021,3,białoruś,BLR,k,convicted,3
2021,3,brazylia,BRA,k,convicted,2
2021,3,bułgaria,BGR,k,convicted,3
2021,3,gruzja,GEO,k,convicted,1
2021,3,hiszpania,ESP,k,convicted,2
2021,3,holandia,NLD,k,convicted,1
2021,3,kongo,COG,k,convicted,1
2021,3,rosja,RUS,k,convicted,2
2021,3,rumunia,ROU,k,convicted,2
2021,3,słowacja,SVK,k,convicted,1
2021,3,stany zjednoczone ameryki,USA,k,convicted,1
2021,3,ukraina,UKR,k,convicted,10
2021,3,wielka brytania,GBR,k,convicted,1
2021,3,wietnam,VNM,k,convicted,1
2021,3,włochy,ITA,k,convicted,2
2021,3,ukraina,UKR,k,punished,4
2021,4,armenia,ARM,m,temporary,4
